Index,Stopwords,Parameters,Score,k_1,k_2,k_3,k_max,k_min
1219,No stopwords,"{'vect__ngram_range': (1, 2), 'vect__stop_words': None, 'vect__max_df': 0.7, 'clf__p': 1, 'clf__weights': 'distance', 'tfidf__use_idf': False, 'tfidf__norm': 'l1', 'clf__n_neighbors': 5, 'vect__max_features': 10000}",0.415860735,0.37837838,0.44680851,0.42248062,0.44680851,0.37837838
1220,No stopwords,"{'vect__ngram_range': (1, 2), 'vect__stop_words': None, 'vect__max_df': 0.7, 'clf__p': 2, 'clf__weights': 'distance', 'tfidf__use_idf': False, 'tfidf__norm': 'l1', 'clf__n_neighbors': 5, 'vect__max_features': 10000}",0.415860735,0.37837838,0.44680851,0.42248062,0.44680851,0.37837838
1221,Stopwords,"{'vect__ngram_range': (1, 1), 'vect__stop_words': ['el', 'la', 'de', 'que', 'y', 'a', 'en', 'un', 'ser', 'se', 'no', 'haber', 'por', 'con', 'su', 'para', 'como', 'estar', 'tener', 'le', 'lo', 'lo', 'todo', 'pero', 'mas', 'hacer', 'o', 'decir', 'este', 'ir', 'otro', 'ese', 'la', 'si', 'me', 'ya', 'ver', 'porque', 'dar', 'cuando', 'el', 'muy', 'sin', 'vez', 'mucho', 'saber', 'que', 'sobre', 'mi', 'alguno', 'mismo', 'yo', 'tambien', 'hasta', 'ano', 'dos', 'querer', 'entre', 'asi', 'primero', 'desde', 'grande', 'eso', 'ni', 'nos', 'llegar', 'pasar', 'tiempo', 'ella', 'si', 'dia', 'uno', 'bien', 'poco', 'deber', 'entonces', 'poner', 'cosa', 'tanto', 'hombre', 'parecer', 'nuestro', 'tan', 'donde', 'ahora', 'parte', 'despues', 'vida', 'quedar', 'siempre', 'creer', 'hablar', 'llevar', 'dejar', 'nada', 'cada', 'seguir', 'menos', 'nuevo', 'encontrar', 'dijo', 'los', 'del', 'al', 'las', 'una'], 'vect__max_df': 0.7, 'clf__p': 1, 'clf__weights': 'uniform', 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__n_neighbors': 10, 'vect__max_features': 10000}",0.417150226,0.33204633,0.41779497,0.50193798,0.50193798,0.33204633
1222,Stopwords,"{'vect__ngram_range': (1, 1), 'vect__stop_words': ['el', 'la', 'de', 'que', 'y', 'a', 'en', 'un', 'ser', 'se', 'no', 'haber', 'por', 'con', 'su', 'para', 'como', 'estar', 'tener', 'le', 'lo', 'lo', 'todo', 'pero', 'mas', 'hacer', 'o', 'decir', 'este', 'ir', 'otro', 'ese', 'la', 'si', 'me', 'ya', 'ver', 'porque', 'dar', 'cuando', 'el', 'muy', 'sin', 'vez', 'mucho', 'saber', 'que', 'sobre', 'mi', 'alguno', 'mismo', 'yo', 'tambien', 'hasta', 'ano', 'dos', 'querer', 'entre', 'asi', 'primero', 'desde', 'grande', 'eso', 'ni', 'nos', 'llegar', 'pasar', 'tiempo', 'ella', 'si', 'dia', 'uno', 'bien', 'poco', 'deber', 'entonces', 'poner', 'cosa', 'tanto', 'hombre', 'parecer', 'nuestro', 'tan', 'donde', 'ahora', 'parte', 'despues', 'vida', 'quedar', 'siempre', 'creer', 'hablar', 'llevar', 'dejar', 'nada', 'cada', 'seguir', 'menos', 'nuevo', 'encontrar', 'dijo', 'los', 'del', 'al', 'las', 'una'], 'vect__max_df': 0.85, 'clf__p': 1, 'clf__weights': 'uniform', 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__n_neighbors': 10, 'vect__max_features': 10000}",0.417150226,0.33204633,0.41779497,0.50193798,0.50193798,0.33204633
1223,Stopwords,"{'vect__ngram_range': (1, 1), 'vect__stop_words': ['el', 'la', 'de', 'que', 'y', 'a', 'en', 'un', 'ser', 'se', 'no', 'haber', 'por', 'con', 'su', 'para', 'como', 'estar', 'tener', 'le', 'lo', 'lo', 'todo', 'pero', 'mas', 'hacer', 'o', 'decir', 'este', 'ir', 'otro', 'ese', 'la', 'si', 'me', 'ya', 'ver', 'porque', 'dar', 'cuando', 'el', 'muy', 'sin', 'vez', 'mucho', 'saber', 'que', 'sobre', 'mi', 'alguno', 'mismo', 'yo', 'tambien', 'hasta', 'ano', 'dos', 'querer', 'entre', 'asi', 'primero', 'desde', 'grande', 'eso', 'ni', 'nos', 'llegar', 'pasar', 'tiempo', 'ella', 'si', 'dia', 'uno', 'bien', 'poco', 'deber', 'entonces', 'poner', 'cosa', 'tanto', 'hombre', 'parecer', 'nuestro', 'tan', 'donde', 'ahora', 'parte', 'despues', 'vida', 'quedar', 'siempre', 'creer', 'hablar', 'llevar', 'dejar', 'nada', 'cada', 'seguir', 'menos', 'nuevo', 'encontrar', 'dijo', 'los', 'del', 'al', 'las', 'una'], 'vect__max_df': 1.0, 'clf__p': 1, 'clf__weights': 'uniform', 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__n_neighbors': 10, 'vect__max_features': 10000}",0.417150226,0.33204633,0.41779497,0.50193798,0.50193798,0.33204633
1224,Stopwords,"{'vect__ngram_range': (1, 1), 'vect__stop_words': ['el', 'la', 'de', 'que', 'y', 'a', 'en', 'un', 'ser', 'se', 'no', 'haber', 'por', 'con', 'su', 'para', 'como', 'estar', 'tener', 'le', 'lo', 'lo', 'todo', 'pero', 'mas', 'hacer', 'o', 'decir', 'este', 'ir', 'otro', 'ese', 'la', 'si', 'me', 'ya', 'ver', 'porque', 'dar', 'cuando', 'el', 'muy', 'sin', 'vez', 'mucho', 'saber', 'que', 'sobre', 'mi', 'alguno', 'mismo', 'yo', 'tambien', 'hasta', 'ano', 'dos', 'querer', 'entre', 'asi', 'primero', 'desde', 'grande', 'eso', 'ni', 'nos', 'llegar', 'pasar', 'tiempo', 'ella', 'si', 'dia', 'uno', 'bien', 'poco', 'deber', 'entonces', 'poner', 'cosa', 'tanto', 'hombre', 'parecer', 'nuestro', 'tan', 'donde', 'ahora', 'parte', 'despues', 'vida', 'quedar', 'siempre', 'creer', 'hablar', 'llevar', 'dejar', 'nada', 'cada', 'seguir', 'menos', 'nuevo', 'encontrar', 'dijo', 'los', 'del', 'al', 'las', 'una'], 'vect__max_df': 0.7, 'clf__p': 2, 'clf__weights': 'uniform', 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__n_neighbors': 10, 'vect__max_features': 10000}",0.417150226,0.33204633,0.41779497,0.50193798,0.50193798,0.33204633
1225,Stopwords,"{'vect__ngram_range': (1, 1), 'vect__stop_words': ['el', 'la', 'de', 'que', 'y', 'a', 'en', 'un', 'ser', 'se', 'no', 'haber', 'por', 'con', 'su', 'para', 'como', 'estar', 'tener', 'le', 'lo', 'lo', 'todo', 'pero', 'mas', 'hacer', 'o', 'decir', 'este', 'ir', 'otro', 'ese', 'la', 'si', 'me', 'ya', 'ver', 'porque', 'dar', 'cuando', 'el', 'muy', 'sin', 'vez', 'mucho', 'saber', 'que', 'sobre', 'mi', 'alguno', 'mismo', 'yo', 'tambien', 'hasta', 'ano', 'dos', 'querer', 'entre', 'asi', 'primero', 'desde', 'grande', 'eso', 'ni', 'nos', 'llegar', 'pasar', 'tiempo', 'ella', 'si', 'dia', 'uno', 'bien', 'poco', 'deber', 'entonces', 'poner', 'cosa', 'tanto', 'hombre', 'parecer', 'nuestro', 'tan', 'donde', 'ahora', 'parte', 'despues', 'vida', 'quedar', 'siempre', 'creer', 'hablar', 'llevar', 'dejar', 'nada', 'cada', 'seguir', 'menos', 'nuevo', 'encontrar', 'dijo', 'los', 'del', 'al', 'las', 'una'], 'vect__max_df': 0.85, 'clf__p': 2, 'clf__weights': 'uniform', 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__n_neighbors': 10, 'vect__max_features': 10000}",0.417150226,0.33204633,0.41779497,0.50193798,0.50193798,0.33204633
1226,Stopwords,"{'vect__ngram_range': (1, 1), 'vect__stop_words': ['el', 'la', 'de', 'que', 'y', 'a', 'en', 'un', 'ser', 'se', 'no', 'haber', 'por', 'con', 'su', 'para', 'como', 'estar', 'tener', 'le', 'lo', 'lo', 'todo', 'pero', 'mas', 'hacer', 'o', 'decir', 'este', 'ir', 'otro', 'ese', 'la', 'si', 'me', 'ya', 'ver', 'porque', 'dar', 'cuando', 'el', 'muy', 'sin', 'vez', 'mucho', 'saber', 'que', 'sobre', 'mi', 'alguno', 'mismo', 'yo', 'tambien', 'hasta', 'ano', 'dos', 'querer', 'entre', 'asi', 'primero', 'desde', 'grande', 'eso', 'ni', 'nos', 'llegar', 'pasar', 'tiempo', 'ella', 'si', 'dia', 'uno', 'bien', 'poco', 'deber', 'entonces', 'poner', 'cosa', 'tanto', 'hombre', 'parecer', 'nuestro', 'tan', 'donde', 'ahora', 'parte', 'despues', 'vida', 'quedar', 'siempre', 'creer', 'hablar', 'llevar', 'dejar', 'nada', 'cada', 'seguir', 'menos', 'nuevo', 'encontrar', 'dijo', 'los', 'del', 'al', 'las', 'una'], 'vect__max_df': 1.0, 'clf__p': 2, 'clf__weights': 'uniform', 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__n_neighbors': 10, 'vect__max_features': 10000}",0.417150226,0.33204633,0.41779497,0.50193798,0.50193798,0.33204633
1227,No stopwords,"{'vect__ngram_range': (1, 4), 'vect__stop_words': None, 'vect__max_df': 0.85, 'clf__p': 1, 'clf__weights': 'distance', 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__n_neighbors': 5, 'vect__max_features': 10000}",0.417794971,0.35135135,0.50676983,0.39534884,0.50676983,0.35135135
1228,No stopwords,"{'vect__ngram_range': (1, 4), 'vect__stop_words': None, 'vect__max_df': 0.85, 'clf__p': 2, 'clf__weights': 'distance', 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__n_neighbors': 5, 'vect__max_features': 10000}",0.417794971,0.35135135,0.50676983,0.39534884,0.50676983,0.35135135
1229,No stopwords,"{'vect__ngram_range': (1, 1), 'vect__stop_words': None, 'vect__max_df': 0.85, 'clf__p': 1, 'clf__weights': 'uniform', 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__n_neighbors': 20, 'vect__max_features': 10000}",0.418439716,0.38803089,0.40232108,0.46511628,0.46511628,0.38803089
1230,No stopwords,"{'vect__ngram_range': (1, 1), 'vect__stop_words': None, 'vect__max_df': 0.85, 'clf__p': 2, 'clf__weights': 'uniform', 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__n_neighbors': 20, 'vect__max_features': 10000}",0.418439716,0.38803089,0.40232108,0.46511628,0.46511628,0.38803089
1231,No stopwords,"{'vect__ngram_range': (1, 2), 'vect__stop_words': None, 'vect__max_df': 1.0, 'clf__p': 1, 'clf__weights': 'distance', 'tfidf__use_idf': False, 'tfidf__norm': 'l1', 'clf__n_neighbors': 5, 'vect__max_features': 10000}",0.419729207,0.37644788,0.44487427,0.4379845,0.44487427,0.37644788
1232,No stopwords,"{'vect__ngram_range': (1, 2), 'vect__stop_words': None, 'vect__max_df': 1.0, 'clf__p': 2, 'clf__weights': 'distance', 'tfidf__use_idf': False, 'tfidf__norm': 'l1', 'clf__n_neighbors': 5, 'vect__max_features': 10000}",0.419729207,0.37644788,0.44487427,0.4379845,0.44487427,0.37644788
1233,No stopwords,"{'vect__ngram_range': (1, 1), 'vect__stop_words': None, 'vect__max_df': 0.7, 'clf__p': 1, 'clf__weights': 'uniform', 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__n_neighbors': 20, 'vect__max_features': 10000}",0.419729207,0.37837838,0.40812379,0.47286822,0.47286822,0.37837838
1234,No stopwords,"{'vect__ngram_range': (1, 1), 'vect__stop_words': None, 'vect__max_df': 0.7, 'clf__p': 2, 'clf__weights': 'uniform', 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__n_neighbors': 20, 'vect__max_features': 10000}",0.419729207,0.37837838,0.40812379,0.47286822,0.47286822,0.37837838
1235,No stopwords,"{'vect__ngram_range': (1, 2), 'vect__stop_words': None, 'vect__max_df': 0.85, 'clf__p': 1, 'clf__weights': 'uniform', 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__n_neighbors': 5, 'vect__max_features': 10000}",0.420373952,0.36679537,0.43326886,0.46124031,0.46124031,0.36679537
1236,No stopwords,"{'vect__ngram_range': (1, 2), 'vect__stop_words': None, 'vect__max_df': 0.85, 'clf__p': 2, 'clf__weights': 'uniform', 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__n_neighbors': 5, 'vect__max_features': 10000}",0.420373952,0.36679537,0.43326886,0.46124031,0.46124031,0.36679537
1237,Stopwords,"{'vect__ngram_range': (1, 1), 'vect__stop_words': ['el', 'la', 'de', 'que', 'y', 'a', 'en', 'un', 'ser', 'se', 'no', 'haber', 'por', 'con', 'su', 'para', 'como', 'estar', 'tener', 'le', 'lo', 'lo', 'todo', 'pero', 'mas', 'hacer', 'o', 'decir', 'este', 'ir', 'otro', 'ese', 'la', 'si', 'me', 'ya', 'ver', 'porque', 'dar', 'cuando', 'el', 'muy', 'sin', 'vez', 'mucho', 'saber', 'que', 'sobre', 'mi', 'alguno', 'mismo', 'yo', 'tambien', 'hasta', 'ano', 'dos', 'querer', 'entre', 'asi', 'primero', 'desde', 'grande', 'eso', 'ni', 'nos', 'llegar', 'pasar', 'tiempo', 'ella', 'si', 'dia', 'uno', 'bien', 'poco', 'deber', 'entonces', 'poner', 'cosa', 'tanto', 'hombre', 'parecer', 'nuestro', 'tan', 'donde', 'ahora', 'parte', 'despues', 'vida', 'quedar', 'siempre', 'creer', 'hablar', 'llevar', 'dejar', 'nada', 'cada', 'seguir', 'menos', 'nuevo', 'encontrar', 'dijo', 'los', 'del', 'al', 'las', 'una'], 'vect__max_df': 0.7, 'clf__p': 1, 'clf__weights': 'uniform', 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__n_neighbors': 5, 'vect__max_features': 10000}",0.421018698,0.32239382,0.49516441,0.44573643,0.49516441,0.32239382
1238,Stopwords,"{'vect__ngram_range': (1, 1), 'vect__stop_words': ['el', 'la', 'de', 'que', 'y', 'a', 'en', 'un', 'ser', 'se', 'no', 'haber', 'por', 'con', 'su', 'para', 'como', 'estar', 'tener', 'le', 'lo', 'lo', 'todo', 'pero', 'mas', 'hacer', 'o', 'decir', 'este', 'ir', 'otro', 'ese', 'la', 'si', 'me', 'ya', 'ver', 'porque', 'dar', 'cuando', 'el', 'muy', 'sin', 'vez', 'mucho', 'saber', 'que', 'sobre', 'mi', 'alguno', 'mismo', 'yo', 'tambien', 'hasta', 'ano', 'dos', 'querer', 'entre', 'asi', 'primero', 'desde', 'grande', 'eso', 'ni', 'nos', 'llegar', 'pasar', 'tiempo', 'ella', 'si', 'dia', 'uno', 'bien', 'poco', 'deber', 'entonces', 'poner', 'cosa', 'tanto', 'hombre', 'parecer', 'nuestro', 'tan', 'donde', 'ahora', 'parte', 'despues', 'vida', 'quedar', 'siempre', 'creer', 'hablar', 'llevar', 'dejar', 'nada', 'cada', 'seguir', 'menos', 'nuevo', 'encontrar', 'dijo', 'los', 'del', 'al', 'las', 'una'], 'vect__max_df': 0.85, 'clf__p': 1, 'clf__weights': 'uniform', 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__n_neighbors': 5, 'vect__max_features': 10000}",0.421018698,0.32239382,0.49516441,0.44573643,0.49516441,0.32239382
1239,Stopwords,"{'vect__ngram_range': (1, 1), 'vect__stop_words': ['el', 'la', 'de', 'que', 'y', 'a', 'en', 'un', 'ser', 'se', 'no', 'haber', 'por', 'con', 'su', 'para', 'como', 'estar', 'tener', 'le', 'lo', 'lo', 'todo', 'pero', 'mas', 'hacer', 'o', 'decir', 'este', 'ir', 'otro', 'ese', 'la', 'si', 'me', 'ya', 'ver', 'porque', 'dar', 'cuando', 'el', 'muy', 'sin', 'vez', 'mucho', 'saber', 'que', 'sobre', 'mi', 'alguno', 'mismo', 'yo', 'tambien', 'hasta', 'ano', 'dos', 'querer', 'entre', 'asi', 'primero', 'desde', 'grande', 'eso', 'ni', 'nos', 'llegar', 'pasar', 'tiempo', 'ella', 'si', 'dia', 'uno', 'bien', 'poco', 'deber', 'entonces', 'poner', 'cosa', 'tanto', 'hombre', 'parecer', 'nuestro', 'tan', 'donde', 'ahora', 'parte', 'despues', 'vida', 'quedar', 'siempre', 'creer', 'hablar', 'llevar', 'dejar', 'nada', 'cada', 'seguir', 'menos', 'nuevo', 'encontrar', 'dijo', 'los', 'del', 'al', 'las', 'una'], 'vect__max_df': 1.0, 'clf__p': 1, 'clf__weights': 'uniform', 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__n_neighbors': 5, 'vect__max_features': 10000}",0.421018698,0.32239382,0.49516441,0.44573643,0.49516441,0.32239382
1240,No stopwords,"{'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__max_df': 0.85, 'clf__p': 1, 'clf__weights': 'distance', 'tfidf__use_idf': False, 'tfidf__norm': 'l1', 'clf__n_neighbors': 5, 'vect__max_features': 10000}",0.421018698,0.36679537,0.45841393,0.4379845,0.45841393,0.36679537
1241,Stopwords,"{'vect__ngram_range': (1, 1), 'vect__stop_words': ['el', 'la', 'de', 'que', 'y', 'a', 'en', 'un', 'ser', 'se', 'no', 'haber', 'por', 'con', 'su', 'para', 'como', 'estar', 'tener', 'le', 'lo', 'lo', 'todo', 'pero', 'mas', 'hacer', 'o', 'decir', 'este', 'ir', 'otro', 'ese', 'la', 'si', 'me', 'ya', 'ver', 'porque', 'dar', 'cuando', 'el', 'muy', 'sin', 'vez', 'mucho', 'saber', 'que', 'sobre', 'mi', 'alguno', 'mismo', 'yo', 'tambien', 'hasta', 'ano', 'dos', 'querer', 'entre', 'asi', 'primero', 'desde', 'grande', 'eso', 'ni', 'nos', 'llegar', 'pasar', 'tiempo', 'ella', 'si', 'dia', 'uno', 'bien', 'poco', 'deber', 'entonces', 'poner', 'cosa', 'tanto', 'hombre', 'parecer', 'nuestro', 'tan', 'donde', 'ahora', 'parte', 'despues', 'vida', 'quedar', 'siempre', 'creer', 'hablar', 'llevar', 'dejar', 'nada', 'cada', 'seguir', 'menos', 'nuevo', 'encontrar', 'dijo', 'los', 'del', 'al', 'las', 'una'], 'vect__max_df': 0.7, 'clf__p': 2, 'clf__weights': 'uniform', 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__n_neighbors': 5, 'vect__max_features': 10000}",0.421018698,0.32239382,0.49516441,0.44573643,0.49516441,0.32239382
1242,Stopwords,"{'vect__ngram_range': (1, 1), 'vect__stop_words': ['el', 'la', 'de', 'que', 'y', 'a', 'en', 'un', 'ser', 'se', 'no', 'haber', 'por', 'con', 'su', 'para', 'como', 'estar', 'tener', 'le', 'lo', 'lo', 'todo', 'pero', 'mas', 'hacer', 'o', 'decir', 'este', 'ir', 'otro', 'ese', 'la', 'si', 'me', 'ya', 'ver', 'porque', 'dar', 'cuando', 'el', 'muy', 'sin', 'vez', 'mucho', 'saber', 'que', 'sobre', 'mi', 'alguno', 'mismo', 'yo', 'tambien', 'hasta', 'ano', 'dos', 'querer', 'entre', 'asi', 'primero', 'desde', 'grande', 'eso', 'ni', 'nos', 'llegar', 'pasar', 'tiempo', 'ella', 'si', 'dia', 'uno', 'bien', 'poco', 'deber', 'entonces', 'poner', 'cosa', 'tanto', 'hombre', 'parecer', 'nuestro', 'tan', 'donde', 'ahora', 'parte', 'despues', 'vida', 'quedar', 'siempre', 'creer', 'hablar', 'llevar', 'dejar', 'nada', 'cada', 'seguir', 'menos', 'nuevo', 'encontrar', 'dijo', 'los', 'del', 'al', 'las', 'una'], 'vect__max_df': 0.85, 'clf__p': 2, 'clf__weights': 'uniform', 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__n_neighbors': 5, 'vect__max_features': 10000}",0.421018698,0.32239382,0.49516441,0.44573643,0.49516441,0.32239382
1243,Stopwords,"{'vect__ngram_range': (1, 1), 'vect__stop_words': ['el', 'la', 'de', 'que', 'y', 'a', 'en', 'un', 'ser', 'se', 'no', 'haber', 'por', 'con', 'su', 'para', 'como', 'estar', 'tener', 'le', 'lo', 'lo', 'todo', 'pero', 'mas', 'hacer', 'o', 'decir', 'este', 'ir', 'otro', 'ese', 'la', 'si', 'me', 'ya', 'ver', 'porque', 'dar', 'cuando', 'el', 'muy', 'sin', 'vez', 'mucho', 'saber', 'que', 'sobre', 'mi', 'alguno', 'mismo', 'yo', 'tambien', 'hasta', 'ano', 'dos', 'querer', 'entre', 'asi', 'primero', 'desde', 'grande', 'eso', 'ni', 'nos', 'llegar', 'pasar', 'tiempo', 'ella', 'si', 'dia', 'uno', 'bien', 'poco', 'deber', 'entonces', 'poner', 'cosa', 'tanto', 'hombre', 'parecer', 'nuestro', 'tan', 'donde', 'ahora', 'parte', 'despues', 'vida', 'quedar', 'siempre', 'creer', 'hablar', 'llevar', 'dejar', 'nada', 'cada', 'seguir', 'menos', 'nuevo', 'encontrar', 'dijo', 'los', 'del', 'al', 'las', 'una'], 'vect__max_df': 1.0, 'clf__p': 2, 'clf__weights': 'uniform', 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__n_neighbors': 5, 'vect__max_features': 10000}",0.421018698,0.32239382,0.49516441,0.44573643,0.49516441,0.32239382
1244,No stopwords,"{'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__max_df': 0.85, 'clf__p': 2, 'clf__weights': 'distance', 'tfidf__use_idf': False, 'tfidf__norm': 'l1', 'clf__n_neighbors': 5, 'vect__max_features': 10000}",0.421018698,0.36679537,0.45841393,0.4379845,0.45841393,0.36679537
1245,Stopwords,"{'vect__ngram_range': (1, 2), 'vect__stop_words': ['el', 'la', 'de', 'que', 'y', 'a', 'en', 'un', 'ser', 'se', 'no', 'haber', 'por', 'con', 'su', 'para', 'como', 'estar', 'tener', 'le', 'lo', 'lo', 'todo', 'pero', 'mas', 'hacer', 'o', 'decir', 'este', 'ir', 'otro', 'ese', 'la', 'si', 'me', 'ya', 'ver', 'porque', 'dar', 'cuando', 'el', 'muy', 'sin', 'vez', 'mucho', 'saber', 'que', 'sobre', 'mi', 'alguno', 'mismo', 'yo', 'tambien', 'hasta', 'ano', 'dos', 'querer', 'entre', 'asi', 'primero', 'desde', 'grande', 'eso', 'ni', 'nos', 'llegar', 'pasar', 'tiempo', 'ella', 'si', 'dia', 'uno', 'bien', 'poco', 'deber', 'entonces', 'poner', 'cosa', 'tanto', 'hombre', 'parecer', 'nuestro', 'tan', 'donde', 'ahora', 'parte', 'despues', 'vida', 'quedar', 'siempre', 'creer', 'hablar', 'llevar', 'dejar', 'nada', 'cada', 'seguir', 'menos', 'nuevo', 'encontrar', 'dijo', 'los', 'del', 'al', 'las', 'una'], 'vect__max_df': 0.7, 'clf__p': 1, 'clf__weights': 'distance', 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__n_neighbors': 20, 'vect__max_features': 10000}",0.421663443,0.4015444,0.47775629,0.38565891,0.47775629,0.38565891
1246,Stopwords,"{'vect__ngram_range': (1, 2), 'vect__stop_words': ['el', 'la', 'de', 'que', 'y', 'a', 'en', 'un', 'ser', 'se', 'no', 'haber', 'por', 'con', 'su', 'para', 'como', 'estar', 'tener', 'le', 'lo', 'lo', 'todo', 'pero', 'mas', 'hacer', 'o', 'decir', 'este', 'ir', 'otro', 'ese', 'la', 'si', 'me', 'ya', 'ver', 'porque', 'dar', 'cuando', 'el', 'muy', 'sin', 'vez', 'mucho', 'saber', 'que', 'sobre', 'mi', 'alguno', 'mismo', 'yo', 'tambien', 'hasta', 'ano', 'dos', 'querer', 'entre', 'asi', 'primero', 'desde', 'grande', 'eso', 'ni', 'nos', 'llegar', 'pasar', 'tiempo', 'ella', 'si', 'dia', 'uno', 'bien', 'poco', 'deber', 'entonces', 'poner', 'cosa', 'tanto', 'hombre', 'parecer', 'nuestro', 'tan', 'donde', 'ahora', 'parte', 'despues', 'vida', 'quedar', 'siempre', 'creer', 'hablar', 'llevar', 'dejar', 'nada', 'cada', 'seguir', 'menos', 'nuevo', 'encontrar', 'dijo', 'los', 'del', 'al', 'las', 'una'], 'vect__max_df': 0.85, 'clf__p': 1, 'clf__weights': 'distance', 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__n_neighbors': 20, 'vect__max_features': 10000}",0.421663443,0.4015444,0.47775629,0.38565891,0.47775629,0.38565891
1247,Stopwords,"{'vect__ngram_range': (1, 2), 'vect__stop_words': ['el', 'la', 'de', 'que', 'y', 'a', 'en', 'un', 'ser', 'se', 'no', 'haber', 'por', 'con', 'su', 'para', 'como', 'estar', 'tener', 'le', 'lo', 'lo', 'todo', 'pero', 'mas', 'hacer', 'o', 'decir', 'este', 'ir', 'otro', 'ese', 'la', 'si', 'me', 'ya', 'ver', 'porque', 'dar', 'cuando', 'el', 'muy', 'sin', 'vez', 'mucho', 'saber', 'que', 'sobre', 'mi', 'alguno', 'mismo', 'yo', 'tambien', 'hasta', 'ano', 'dos', 'querer', 'entre', 'asi', 'primero', 'desde', 'grande', 'eso', 'ni', 'nos', 'llegar', 'pasar', 'tiempo', 'ella', 'si', 'dia', 'uno', 'bien', 'poco', 'deber', 'entonces', 'poner', 'cosa', 'tanto', 'hombre', 'parecer', 'nuestro', 'tan', 'donde', 'ahora', 'parte', 'despues', 'vida', 'quedar', 'siempre', 'creer', 'hablar', 'llevar', 'dejar', 'nada', 'cada', 'seguir', 'menos', 'nuevo', 'encontrar', 'dijo', 'los', 'del', 'al', 'las', 'una'], 'vect__max_df': 1.0, 'clf__p': 1, 'clf__weights': 'distance', 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__n_neighbors': 20, 'vect__max_features': 10000}",0.421663443,0.4015444,0.47775629,0.38565891,0.47775629,0.38565891
1248,Stopwords,"{'vect__ngram_range': (1, 2), 'vect__stop_words': ['el', 'la', 'de', 'que', 'y', 'a', 'en', 'un', 'ser', 'se', 'no', 'haber', 'por', 'con', 'su', 'para', 'como', 'estar', 'tener', 'le', 'lo', 'lo', 'todo', 'pero', 'mas', 'hacer', 'o', 'decir', 'este', 'ir', 'otro', 'ese', 'la', 'si', 'me', 'ya', 'ver', 'porque', 'dar', 'cuando', 'el', 'muy', 'sin', 'vez', 'mucho', 'saber', 'que', 'sobre', 'mi', 'alguno', 'mismo', 'yo', 'tambien', 'hasta', 'ano', 'dos', 'querer', 'entre', 'asi', 'primero', 'desde', 'grande', 'eso', 'ni', 'nos', 'llegar', 'pasar', 'tiempo', 'ella', 'si', 'dia', 'uno', 'bien', 'poco', 'deber', 'entonces', 'poner', 'cosa', 'tanto', 'hombre', 'parecer', 'nuestro', 'tan', 'donde', 'ahora', 'parte', 'despues', 'vida', 'quedar', 'siempre', 'creer', 'hablar', 'llevar', 'dejar', 'nada', 'cada', 'seguir', 'menos', 'nuevo', 'encontrar', 'dijo', 'los', 'del', 'al', 'las', 'una'], 'vect__max_df': 0.7, 'clf__p': 2, 'clf__weights': 'distance', 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__n_neighbors': 20, 'vect__max_features': 10000}",0.421663443,0.4015444,0.47775629,0.38565891,0.47775629,0.38565891
